"Airline","Departure","Destination","distance_km"
"2T","HYD","CDP","304.811"
"VN","SGN","SIN","1093.017"
"3U","CKG","PZI","591.959"
"RO","DXB","OTP","3394.537"
"VS","ISB","LHR","6053.81"
"U2","CDG","CMN","1931.52"
"WS","YOW","YHZ","954.804"
"SC","SJW","CKG","1206.217"
"MU","TNA","XIY","809.992"
"I2","RNS","MAD","857.185"
"AA","ELP","DFW","885.373"
"SP","TER","FLW","357.023"
"JJ","CNF","MIA","6394.586"
"DL","JFK","CUN","2506.34"
"AF","ORY","LIN","636.468"
"FR","CIA","MAN","1694.587"
"FR","REU","DUB","1473.664"
"8V","FAI","LMA","237.56"
"BA","SIN","SYD","6293.443"
"XY","JED","KUL","7065.7"
"AA","DEN","BZN","843.217"
"9K","STX","VQS","80.49"
"TK","TSE","IST","3409.776"
"DL","AMS","BOM","6859.514"
"DE","BGI","MAN","6698.856"
"G3","CNF","BPS","626.761"
"TP","PIX","TER","119.512"
"BA","LHR","DUB","449.254"
"QV","LXG","VTE","352.936"
"MU","SWA","CSX","611.295"
"SU","RHO","LED","2606.076"
"CA","HFE","KWE","1173.264"
"ZH","CAN","XIY","1306.01"
"IB","LHR","DFW","7627.239"
"ZH","JJN","TSN","1597.469"
"AC","BOS","YOW","497.948"
"AT","CMN","OZZ","277.519"
"2T","AMD","JSA","459.803"
"XJ","DMK","NRT","4644.582"
"AD","VIX","CNF","391.623"
"ZH","XMN","TSN","1622.929"
"KL","AMS","IBZ","1516.662"
"CZ","INC","HRB","1843.347"
"8Q","IST","DIY","1049.691"
"TD","EVN","PRG","2587.129"
"CI","DWC","AMS","5185.48"
"MF","JJN","HGH","630.874"
"AB","TXL","RIX","838.583"
"DL","LAS","YYC","1674.112"
"DL","STL","LGA","1425.845"
"GX","NNG","YIH","942.873"
"GS","CKG","LHR","8537.397"
"IB","CDG","JFK","5833.65"
"FR","TPS","MAN","2056.505"
"MJ","BAH","CMB","3751.742"
"HU","HGH","CKG","1328.879"
"LA","CIX","LIM","653.707"
"MI","DPS","SIN","1671.498"
"CA","HFE","CAN","1012.255"
"OQ","CSX","SWA","611.295"
"HV","AMS","IBZ","1516.662"
"OZ","KWJ","GMP","270.777"
"SQ","DAC","SIN","2898.232"
"AF","PRG","MRS","1009.792"
"US","DFW","CUN","1657.192"
"A5","ORY","LRH","390.142"
"RI","DPS","SIN","1671.498"
"GS","HFE","JJN","786.754"
"3U","HRB","CAN","2733.84"
"IG","CDG","OLB","1054.728"
"CZ","DLC","XIY","1244.233"
"0B","OTP","LTN","2106.461"
"SQ","SIN","BOM","3921.816"
"SL","DMK","CAN","1700.852"
"3U","CKG","HGH","1328.879"
"TK","SAW","KBP","1057.536"
"AC","LAS","YYC","1674.112"
"Y8","CGB","GYN","744.525"
"AH","CZL","OGX","497.254"
"MF","MEL","HGH","7965.556"
"AM","MTY","CUN","1448.345"
"UA","DEN","BNA","1627.584"
"TK","ASB","DAC","3413.07"
"TO","EMA","LPA","3001.484"
"BA","LHR","KBP","2185.312"
"US","MIA","TLH","648.395"
"JT","BTH","PNK","604.407"
"IB","MIA","CDG","7371.472"
"BE","ABZ","CDG","963.582"
"US","PDX","DFW","2597.051"
"MF","TSN","XIY","924.639"
"FV","SKD","LED","3383.1"
"CX","HKG","TNA","1648.56"
"AA","DFW","BWI","1954.769"
"A5","RNS","SXB","694.053"
"BA","LHR","BWI","5833.38"
"WN","SMF","PDX","770.965"
"AY","HKG","MEL","7412.5"
"UA","HKG","NRT","2962.147"
"IB","BOS","MAD","5474.383"
"MF","XMN","CAN","507.057"
"KU","KWI","CDG","4405.025"
"MU","XIY","HKG","1440.49"
"GK","FUK","NRT","939.774"
"AF","AMS","MRS","986.809"
"PC","SAW","EBL","1373.198"
"VJ","SGN","DLI","213.762"
"OK","EVN","PRG","2587.129"
"VY","AMS","LTN","353.851"
"BA","BLL","LCY","761.636"
"AA","CUN","PHX","2830.413"
"US","CDG","JFK","5833.65"
"XQ","AYT","BSL","2241.162"
"IB","SPC","MAD","1845.833"
"BG","DAC","CCU","239.166"
"UL","JED","CMB","4653.749"
"KL","AMS","DFW","7900.105"
"MS","LXR","CDG","3675.535"
"CG","GKA","LAE","157.102"
"AS","SBA","PDX","1263.028"
"QR","BUD","PRG","471.596"
"4H","DAC","JED","5231.028"
"3U","HRB","NZH","798.967"
"FR","MLA","MRS","1155.596"
"AA","TRI","DAY","412.655"
"VA","SYD","ZQN","1938.921"
"VN","SGN","BMV","260.448"
"OK","RIX","PRG","992.011"
"MH","LHR","DFW","7627.239"
"AA","GOT","LHR","1068.834"
"B6","JFK","HAV","2122.559"
"IR","DXB","BND","240.791"
"AA","DFW","NRT","10322.37"
"EK","DXB","SEZ","3327.79"
"6E","AMD","HYD","887.697"
"G5","TEN","KWE","289.585"
"OK","MAD","PRG","1750.409"
"ZH","HRB","YCU","1734.449"
"GL","JNN","XEQ","24.018"
"FR","RZE","LTN","1572.758"
"W6","DTM","VNO","1226.632"
"UA","PHX","DEN","968.538"
"SK","OTP","CPH","1552.083"
"FJ","NAN","NRT","7115.784"
"SV","JED","BOM","3518.844"
"AA","DFW","MIA","1802.169"
"MH","KUL","CAN","2612.721"
"0B","BCM","DUB","2468.001"
"W6","LTN","SVG","865.33"
"GS","SWA","CSX","611.295"
"AD","MAO","CNF","2539.508"
"GL","SAE","IKE","37.194"
"KM","MLA","LIN","1152.194"
"UX","MAD","LIM","9526.187"
"FY","KBR","JHB","525.881"
"W6","OTP","BGY","1288.775"
"FM","CKG","WNZ","1398.003"
"DL","YHZ","LGA","959.443"
"SK","BUD","CPH","1017.647"
"CZ","CSX","CKG","662.126"
"BT","TLL","RIX","281.41"
"SC","CKG","DAT","1307.161"
"AC","YHZ","YDF","667.894"
"VN","CAN","SGN","1565.613"
"6E","AMD","PNQ","517.353"
"FR","MAD","CTA","1641.52"
"FZ","CMB","DWC","3283.675"
"AM","HMO","MTY","1140.421"
"BG","KUL","DAC","2642.344"
"E9","MAD","CUN","7961.518"
"OD","SZB","JHB","288.003"
"MU","PRG","XIY","7437.673"
"3U","NNG","HGH","1484.662"
"AM","SJD","GDL","723.245"
"KL","DUB","JFK","5103.023"
"AA","BZN","DEN","843.217"
"AB","DRS","AYT","2077.83"
"AF","MRS","PRG","1009.792"
"UA","ALA","TSE","950.542"
"AG","AUA","MIA","1828.109"
"CX","KHV","HKG","3469.282"
"3U","KWE","HGH","1394.304"
"QS","SKG","PRG","1262.608"
"CZ","INC","CKG","976.1"
"WN","BWI","JAX","1068.032"
"IB","DFW","LHR","7627.239"
"U2","BSL","MPL","525.428"
"KL","SIN","DPS","1671.498"
"DL","PWM","JFK","439.896"
"SC","WUZ","WNZ","1081.88"
"AB","CPH","TXL","342.539"
"US","JFK","PHX","3458.119"
"BA","VNO","HEL","632.224"
"KK","EBL","IST","1430.457"
"B2","AMS","MSQ","1556.245"
"QF","MEL","BME","3106.993"
"ZH","WUX","JJN","766.253"
"PC","BGY","SAW","1668.301"
"SC","TSN","XMN","1622.929"
"US","SAV","DFW","1485.969"
"JL","NRT","KHV","1481.596"
"W4","HUU","LIM","258.156"
"AC","YYG","YHZ","159.571"
"BM","EBJ","ABZ","687.093"
"TK","SAW","DIY","992.924"
"MS","LJU","CAI","2313.656"
"AA","LGA","BOS","296.692"
"AK","JHB","DMK","1405.45"
"CA","INC","SJW","757.324"
"OR","MIA","AMS","7442.816"
"CU","CUN","HAV","509.168"
"U2","CDG","PRG","852.371"
"FL","DEN","AMA","578.607"
"MH","AMS","KUL","10236.639"
"UA","DEN","NRT","9292.769"
"RO","OTP","EVN","1578.883"
"KU","JFK","KWI","10201.5"
"RO","OTP","AMS","1783.204"
"ZB","MAN","PFO","3411.642"
"EE","GEV","AJR","184.575"
"KN","HGH","CAN","1038.357"
"SK","AYT","GOT","2678.866"
"QF","DXB","LHR","5497.926"
"AZ","LIN","PRG","637.405"
"QS","KBP","PRG","1181.284"
"PS","KBP","MAD","2873.289"
"H2","SCL","LIM","2461.893"
"OK","ALA","PRG","4700.137"
"PN","CKG","SWA","1195.355"
"PC","NUE","SAW","1711.969"
"DX","SRP","SVG","103.149"
"AA","JFK","LAS","3609.283"
"UA","JFK","DUB","5103.023"
"CZ","XIY","CSX","814.826"
"CZ","HKG","SWA","298.929"
"AA","CHS","DFW","1585.226"
"9I","CCU","GAU","498.312"
"FU","HRB","HLD","625.98"
"US","STL","PHX","2026.818"
"CZ","CAN","SGN","1565.613"
"FR","SKG","RYG","2262.698"
"DL","LGB","LAS","371.509"
"U2","LTN","CTA","2005.229"
"AH","CZL","IST","1991.2"
"B6","JFK","JAX","1334.468"
"AY","LHR","LAS","8395.01"
"EI","LHR","DUB","449.254"
"QS","PRG","SKG","1262.608"
"AF","EXT","RNS","320.243"
"TK","HRG","IST","1633.95"
"G8","AMD","PNQ","517.353"
"GS","KWE","MIG","579.405"
"AA","MIA","STL","1721.698"
"ZH","CAN","YCU","1321.954"
"VN","THD","SGN","1003.888"
"UN","DWC","KUF","3208.302"
"IN","KOE","MOF","231.785"
"BA","MAD","LHR","1245.95"
"G5","CKG","NNG","805.273"
"MU","TNA","YCU","589.019"
"TP","BSL","LIS","1663.079"
"DL","JFK","MAD","5762.18"
"QS","PRG","OTP","1080.646"
"MF","HGH","KWE","1394.304"
"SC","CKG","HFE","1043.288"
"KC","KBP","TSE","2823.029"
"JD","HFE","XMN","808.7"
"W6","DTM","INI","1401.128"
"AB","RHO","TXL","2136.688"
"F2","NYK","KTJ","260.308"
"SQ","JOG","SIN","1241.895"
"CZ","JJN","HGH","630.874"
"WS","PDX","YYC","881.672"
"KL","AMS","GOT","763.536"
"CZ","CAN","WNZ","908.345"
"IW","BTH","TNJ","50.938"
"KU","BOM","KWI","2758.334"
"CZ","XIY","DAT","751.274"
"FZ","DXB","HOF","591.147"
"WS","DEN","YYC","1445.257"
"EW","CFU","DRS","1367.882"
"MU","SIN","JJN","3042.183"
"A8","EBB","KSE","261.053"
"AY","BOS","LHR","5239.65"
"AR","MAD","EZE","10085.301"
"3U","CKG","CAN","965.641"
"4O","CUN","HAV","509.168"
"AT","MPL","CMN","1513.616"
"FL","SMF","LAS","638.682"
"UK","BOM","HYD","622.839"
"AF","CDG","BLL","871.143"
"YH","THL","LSH","357.427"
"HS","GEV","LLA","186.02"
"KM","MLA","CAI","1699.802"
"AZ","CPH","AMS","633.385"
"NS","SJW","NNG","1850.173"
"QS","PRG","HRG","3041.805"
"PK","ISB","JED","3552.967"
"JD","LJG","CKG","711.903"
"F9","CID","DEN","1111.691"
"AD","VCP","JPA","2192.889"
"B6","BOS","JFK","300.178"
"DL","GDL","MTY","669.963"
"TK","MBA","IST","5157.096"
"W6","DTM","PLQ","1013.082"
"SC","XIY","XMN","1425.329"
"SX","BRN","AMS","631.221"
"AZ","PMO","TXL","1599.467"
"TK","AMS","SAW","2246.488"
"CZ","DLC","CSX","1423.185"
"ZH","TSN","CKG","1432.33"
"SQ","SYD","MEL","705.402"
"TK","IST","HKG","8005.873"
"CZ","CSX","ZHA","827.596"
"NS","SJW","CKG","1206.217"
"I9","NAP","LIN","649.615"
"FJ","NAN","VAV","912.646"
"U2","BSL","CTA","1282.497"
"IY","CAI","ADE","2379.276"
"AZ","RNS","CDG","332.373"
"VY","ORY","LIS","1438.112"
"HV","MAD","EIN","1400.257"
"AY","HEL","PRG","1319.828"
"AZ","CTA","LIN","1009.198"
"MH","XMN","KUL","2996.059"
"US","DFW","LAW","225.321"
"U2","TXL","PFO","2497.926"
"FL","BWI","PWM","726.472"
"3U","XMN","XIY","1425.329"
"OK","PRG","MAD","1750.409"
"CA","XIY","TSN","924.639"
"W6","EIN","VNO","1372.227"
"KU","LHR","KWI","4674.743"
"AF","CDG","DXB","5238.621"
"MU","XMN","WDS","1138.53"
"US","MIA","LAS","3494.154"
"AA","DFW","ELP","885.373"
"KC","KUL","ALA","5130.461"
"UL","HRI","CMB","169.361"
"FR","CTA","PEG","662.247"
"UX","MAD","HAV","7462.26"
"L6","CDG","CMN","1931.52"
"AA","NRT","KUL","5408.917"
"DR","HRB","IQN","1906.451"
"HU","XIY","CKG","562.003"
"NF","IPA","DLY","31.251"
"B6","JFK","PHX","3458.119"
"KM","MLA","CWL","2233.351"
"AF","ORY","SXB","386.203"
"KL","KWI","BAH","420.423"
"9M","YWL","YQZ","98.665"
"DL","BNA","JFK","1229.761"
"AF","CDG","NAP","1289.606"
"CX","HKG","TKS","2408.595"
"A5","BIA","CFE","618.532"
"YC","LED","NUX","2379.553"
"QF","SYD","MEL","705.402"
"TK","IST","BOM","4834.631"
"AD","CNF","JJD","1942.864"
"OK","PRG","ODS","1278.884"
"CA","KWE","TNA","1510.305"
"HU","TNA","CSX","1033.797"
"MJ","CMB","KWI","4142.091"
"FR","MAD","PMO","1452.79"
"AA","LHR","ABZ","647.095"
"W6","KTW","ODS","964.969"
"FL","SNA","SJD","1414.435"
"QV","VTE","SIN","1856.661"
"BA","CDG","LHR","347.168"
"9V","PZO","BLA","293.31"
"YQ","GDL","OAX","796.055"
"FJ","NAN","HKG","8219.447"
"MS","CAI","BOM","4341.423"
"U2","CPH","CDG","1003.7"
"ZH","LJG","CKG","711.903"
"US","AEX","DFW","457.264"
"FR","RHO","EMA","2924.164"
"9K","BOS","MVY","112.737"
"SV","JED","DXB","1698.993"
"KY","HRB","TNA","1231.472"
"AA","ELP","PHX","557.712"
"AY","LIS","LHR","1563.931"
"QF","SYD","CKG","8484.963"
"JU","INI","NUE","1071.36"
"GS","XIY","HFE","849.033"
"VN","DAD","HGH","2009.942"
"CZ","TSN","YIW","1114.974"
"MF","CKG","XMN","1273.043"
"HU","WNZ","CAN","908.345"
"SG","HYD","PNQ","500.267"
"AB","NUE","DJE","1737.454"
"FL","PHX","PDX","1625.086"
"NT","CMN","LPA","959.427"
"LA","LIM","TCQ","994.199"
"PK","SKZ","ISB","756.362"
"MF","CKG","XIC","474.826"
"PC","SAW","CPH","2037.838"
"C8","BSG","SSG","239.057"
"EP","THR","SDG","392.869"
"XK","MRS","BIA","360.343"
"FR","BUD","BGY","755.883"
"BA","BOS","MAD","5474.383"
"EI","DUB","CTA","2414.155"
"LA","CCP","SCL","429.112"
"SK","RHO","GOT","2635.005"
"AK","KUL","VCA","928.075"
"U2","TXL","BSL","688.192"
"ZH","KWE","WNZ","1396.892"
"BA","LHR","ALA","5623.883"
"IB","LIS","MAD","512.884"
"GS","KWE","CKG","354.021"
"S6","JBQ","PAP","243.151"
"KY","HYN","CKG","1440.881"
"WN","SMF","STL","2695.193"
"3O","SAW","CMN","3349.831"
"RX","KUL","DAC","2642.344"
"OK","PRG","ALA","4700.137"
"AP","TRN","PMO","901.874"
"Y7","TGP","KJA","619.092"
"W6","KTW","BGY","876.486"
"GS","ZHA","SWA","683.117"
"A5","CFE","BIA","618.532"
"AA","PHX","MRY","960.932"
"CA","LJG","CKG","711.903"
"PC","AMS","SAW","2246.488"
"BT","LIN","LHR","980.636"
"AZ","SVG","AMS","732.384"
"CX","CDG","HKG","9590.058"
"9W","BOM","UDR","623.877"
"LA","LIM","TYL","944.747"
"BA","OTP","LHR","2103.795"
"AT","CPH","CMN","2925.684"
"BA","IBZ","LHR","1408.047"
"DL","JFK","DEN","2609.782"
"GA","MEL","DPS","4381.968"
"FR","CIA","RYG","1958.732"
"AA","PHX","MTJ","674.975"
"FL","SNA","PHX","543.236"
"PN","CSX","CKG","662.126"
"6E","CCU","IMF","602.156"
"IB","SYD","SIN","6293.443"
"FR","CFU","EIN","1730.849"
"GS","CGQ","TSN","879.491"
"EK","DXB","NRT","7979.177"
"AY","HEL","LPA","4696.415"
"S4","LIS","LPA","1337.912"
"US","DEN","DFW","1032.098"
"AZ","CTA","TXL","1683.933"
"CA","DLC","NRT","1699.921"
"MH","BOM","KUL","3624.371"
"TK","SAW","JED","2329.071"
"ZH","XIY","HRB","1932.488"
"AA","SYD","DFW","13808.178"
"CA","DLC","HGH","976.647"
"9K","MVY","BOS","112.737"
"HO","WNZ","CSX","749.46"
"I2","MAD","IBZ","458.245"
"BA","LHR","TXL","947.245"
"U2","NAP","TRN","721.675"
"DL","AUA","LGA","3166.577"
"US","DFW","DSM","1005.602"
"NK","BWI","CUN","2239.548"
"PC","AMS","AYT","2654.811"
"6E","BOM","GAU","2071.068"
"MF","TSN","YCU","715.275"
"EK","MEL","KUL","6314.984"
"US","BNA","JFK","1229.761"
"KN","FUO","SJW","1696.935"
"3U","XIY","CKG","562.003"
"A5","MRS","ETZ","621.392"
"CA","CAN","CAI","7991.463"
"SK","CPH","IST","1977.913"
"OK","PRG","CDG","852.371"
"BK","TSN","DLC","362.503"
"WO","MZT","YXX","3203.796"
"TK","IST","VNO","1507.218"
"DL","BOS","CDG","5534.268"
"CX","HKG","DXB","5919.684"
"F9","CUN","STL","1997.629"
"CGZ","KWE","SJW","1499.902"
"MU","WEH","XIY","1251.568"
"UA","DEN","STL","1235.509"
"TO","IBZ","MAN","1634.01"
"EW","NUE","LPA","3286.655"
"FR","RYG","WRO","997.231"
"DL","JFK","DUB","5103.023"
"3U","HRB","TSN","1027.0"
"AY","RIX","HEL","381.688"
"KY","CSX","HYN","804.039"
"OK","PRG","CPH","622.808"
"FL","PWM","BWI","726.472"
"GS","TSN","DAT","347.028"
"BA","CPH","LHR","979.611"
"W6","LTN","PRG","1040.871"
"HX","KWE","HKG","859.918"
"6E","BOM","SIN","3921.816"
"IY","RIY","ADE","511.749"
"SX","AMS","BRN","631.221"
"AY","MEL","HKG","7412.5"
"N3","JBQ","PAP","243.151"
"PS","AMS","KBP","1818.648"
"W6","BUD","SVG","1557.377"
"9M","YLL","YYC","363.096"
"AR","REL","EZE","1098.438"
"FR","MAN","MRS","1231.972"
"AA","NRT","BOS","10760.785"
"TO","ORY","OZZ","2126.841"
"FL","PHX","LAS","410.849"
"0B","TRN","AHO","510.687"
"BI","LHR","DXB","5497.926"
"5J","SIN","CRK","2381.636"
"US","JFK","LAS","3609.283"
"AA","CDG","DFW","7944.057"
"8V","FAI","BTT","286.873"
"S2","CCU","VTZ","773.105"
"MK","KUL","SIN","297.472"
"JD","SJW","XIY","681.7"
"UA","CLE","PHX","2790.76"
"PS","KBP","EVN","1545.457"
"B6","LAS","LGB","371.509"
"US","JFK","BOS","300.178"
"TK","IST","HEL","2133.19"
"WN","LAS","TUL","1727.084"
"AC","YYC","YCD","738.455"
"TK","KWI","SAW","2129.675"
"TK","EBL","AYT","1176.869"
"CA","CAN","TSN","1790.562"
"AZ","TRN","CTA","1058.712"
"DL","YYC","AMS","7167.625"
"CA","CKG","WUX","1333.22"
"5J","CRK","HKG","1056.394"
"MH","NRT","DFW","10322.37"
"CZ","CGQ","HGH","1599.128"
"CZ","TNA","XMN","1371.917"
"TOM","RHO","MAN","3006.753"
"TK","MAD","MIA","7107.252"
"EP","THR","RZR","147.139"
"T7","MRS","ETZ","621.392"
"SG","AMD","UDR","214.005"
"NS","KWE","CSX","659.828"
"9R","VVC","PDA","634.064"
"AZ","NAP","CTA","386.026"
"UA","DEN","PUB","175.523"
"US","TUL","DFW","381.918"
"FR","MAD","IBZ","458.245"
"AA","LHR","IST","2488.811"
"TO","MPL","DJE","1228.938"
"VS","LHR","DXB","5497.926"
"AQ","CAN","XIY","1306.01"
"GJ","HGH","KJH","1267.077"
"OK","PRG","WAW","521.012"
"8Q","CDG","IST","2213.623"
"FR","PIK","CFU","2525.974"
"CA","BAV","TSN","647.202"
"BK","CSX","TEN","385.347"
"GS","JJN","NNG","1087.928"
"LI","SLU","BGI","193.293"
"FO","SAH","TAI","199.261"
"AC","LHR","YYC","7014.965"
"PN","CKG","SJW","1206.217"
"GA","PKU","SIN","300.158"
"FR","MLA","PIK","2620.719"
"AY","AYT","HEL","2636.739"
"VR","LIS","BVC","2852.368"
"ZH","CAN","TSN","1790.562"
"AF","CDG","LJU","943.644"
"CA","CAN","YCU","1321.954"
"CZ","CSX","SWA","611.295"
"B6","LGB","RNO","647.945"
"KC","ALA","HKG","4113.18"
"AF","LRT","CDG","463.578"
"AA","DFW","COU","788.422"
"WF","TRD","TOS","775.817"
"B6","GCM","JFK","2480.877"
"W6","WRO","LTN","1194.899"
"AD","VCP","MII","300.43"
"JT","KJT","PNK","709.603"
"QS","PRG","AYT","1974.798"
"OD","LGK","KUL","455.028"
"KA","TSN","HKG","1897.924"
"LS","EMA","CDG","503.973"
"US","PHX","DEN","968.538"
"CZ","DXB","CAN","5827.269"
"AS","ONT","PDX","1350.8"
"TR","TNA","SIN","4175.182"
"US","MIA","PAP","1148.899"
"CA","INC","TNA","1002.118"
"FR","DUB","LRH","883.274"
"ZL","SYD","ABX","450.833"
"AA","TUL","MIA","1879.528"
"FL","BWI","LAS","3381.12"
"EE","VNO","WAW","396.494"
"NT","LIS","LPA","1337.912"
"DL","YYC","LAS","1674.112"
"QF","LDH","SYD","785.603"
"WN","CHS","BWI","760.805"
"MF","TSN","CKG","1432.33"
"SK","BOS","CPH","5890.398"
"AA","MAD","BOS","5474.383"
"CZ","HRB","CAN","2733.84"
"BK","XIY","TSN","924.639"
"MF","JJN","CSX","654.016"
"MU","LZO","TNA","1416.406"
"BS","DAC","CCU","239.166"
"UN","DWC","LED","4330.958"
"IB","ORY","LIS","1438.112"
"MU","NNG","WNZ","1403.791"
"DY","AYT","TRF","2884.542"
"ZH","CAN","HYN","994.951"
"GS","NNG","WNZ","1403.791"
"AF","TXL","MRS","1176.769"
"CA","HFE","CSX","559.972"
"EE","TLL","WAW","840.997"
"WY","SIN","CMB","2749.71"
"ZH","HYN","XIY","1366.856"
"TP","LIS","ORY","1438.112"
"BA","ISB","LHR","6053.81"
"SK","GOT","LLA","1016.617"
"LA","MIA","CUN","854.96"
"G4","SAV","BWI","883.967"
"MF","CKG","LJG","711.903"
"JT","DPS","LOP","121.957"
"NH","DLC","TSN","362.503"
"EI","DUB","BOS","4802.867"
"CZ","NNG","CAN","531.937"
"AZ","MAD","LIN","1180.21"
"FD","DMK","KUL","1247.612"
"TK","LJU","IST","1270.718"
"8L","NNG","SWA","858.554"
"FZ","DXB","TSE","3176.87"
"DL","BOS","LGA","296.692"
"SJ","DPS","HGH","4370.511"
"SQ","FUK","SIN","4520.709"
"AQ","CAN","TSN","1790.562"
"XC","AYT","AMS","2654.811"
"AK","JHB","KUL","250.01"
"PC","SAW","MAD","2755.684"
"VA","NAN","MEL","3866.544"
"KL","AMS","VXO","820.535"
"AA","ABI","MIA","2018.734"
"S2","BOM","IDR","505.953"
"AP","CTA","LIN","1009.198"
"QS","PRG","OLB","1087.362"
"W6","BUD","WAW","540.619"
"SC","CSX","XMN","634.991"
"IY","ADE","DXB","1755.53"
"FR","PIK","CCF","1453.523"
"AK","KBR","KUL","385.877"
"SQ","DAD","SIN","1697.612"
"MF","TSN","XMN","1622.929"
"U2","BSL","AMS","560.643"
"9W","PNQ","HYD","500.267"
"FR","SKG","PFO","1056.503"
"MU","UYN","HRB","1591.598"
"TOM","LPA","MAN","3024.393"
"DD","TST","DMK","720.242"
"AA","NRT","HKG","2962.147"
"AA","BAH","LHR","5093.739"
"QF","SGN","SYD","6846.13"
"RO","OTP","LHR","2103.795"
"B6","JFK","ORH","240.627"
"AF","CDG","MIA","7371.472"
"F9","LAS","PDX","1227.665"
"LH","TXL","CPH","342.539"
"SF","CZL","SXB","1365.98"
"SK","MAD","CPH","2060.251"
"MU","LZO","SWA","1254.496"
"JD","CAN","LJG","1364.137"
"UR","SCW","UTS","426.75"
"AV","EZE","LIM","3152.968"
"SC","CSX","SWA","611.295"
"W6","BUD","MAD","1974.839"
"EI","CDG","DUB","784.968"
"MH","KBR","SZB","347.539"
"MU","XMN","CAN","507.057"
"PK","ISB","LHR","6053.81"
"CZ","UYN","XIY","441.487"
"Y4","GDL","JFK","3574.932"
"CZ","XMN","CKG","1273.043"
"PS","PRG","KBP","1181.284"
"BG","DAC","JED","5231.028"
"AA","JFK","BNA","1229.761"
"OC","FUK","KMI","211.69"
"V0","CAJ","PZO","228.912"
"SC","LJG","MIG","685.139"
"HV","AMS","ETM","3522.289"
"UA","HON","PIR","163.501"
"VY","CDG","GOA","700.5"
"TK","IST","ALA","3921.436"
"YQ","VNO","LED","647.486"
"CZ","ZYI","CAN","785.532"
"US","BHM","DFW","959.05"
"CZ","YNZ","DLC","627.538"
"D3","HGA","DXB","2116.762"
"WJ","YNP","YHO","79.187"
"AI","BOM","LHR","7213.041"
"ZH","HFE","TSN","816.672"
"FR","WRO","MAN","1324.566"
"IY","RIY","DXB","1333.025"
"HA","LAS","JFK","3609.283"
"HU","XIY","MEL","8843.143"
"TM","BEW","TET","431.817"
"S4","LHR","LIS","1563.931"
"S2","JDH","BOM","796.639"
"HU","CSX","INC","1325.011"
"TR","JED","SIN","7359.986"
"ZI","ORY","DJE","1791.199"
"6E","HYD","JLR","682.516"
"HV","SAW","EIN","2169.397"
"QS","CTA","PRG","1406.305"
"MU","CAN","HGH","1038.357"
"QF","MQL","MEL","456.289"
"UA","DEN","GCC","504.034"
"MU","XIY","MAD","9183.685"
"OK","MAD","TFN","1770.702"
"D7","KUL","JED","7065.7"
"HV","AYT","EIN","2571.37"
"WS","MZT","YYC","3179.162"
"TK","IST","SGN","8209.035"
"AA","BUD","LHR","1489.55"
"OK","HEL","PRG","1319.828"
"HV","SPC","AMS","3221.407"
"SK","LED","CPH","1140.108"
"KK","IST","AMS","2183.758"
"Y4","GDL","PDX","3297.358"
"MU","NBS","TNA","1062.096"
"UX","MAD","EZE","10085.301"
"TU","MRS","DJE","1167.032"
"AA","PNS","DFW","969.87"
"P4","LCE","GCM","703.73"
"FL","BNA","CHS","705.825"
"W6","WAW","BGY","1092.478"
"FR","CIA","NUE","864.153"
"FR","FMM","DUB","1305.923"
"SM","JED","ATZ","1017.709"
"AA","ABI","DFW","253.332"
"W6","KTW","SVG","1268.162"
"TK","BAH","IST","2608.393"
"MU","XMN","HGH","671.888"
"LA","LIM","JFK","5865.782"
"SQ","AMS","SIN","10513.913"
"HO","LJG","KWE","651.799"
"AS","LAS","PAE","1439.453"
"GS","NAO","XIY","472.901"
"S2","GAU","IMF","276.124"
"SQ","BOM","SIN","3921.816"
"FR","AHO","DTM","1211.607"
"AC","CPH","WAW","665.6"
"AA","BOS","MAD","5474.383"
"AF","JFK","MAD","5762.18"
"AZ","CDG","TRN","573.003"
"ET","BEW","VXC","726.264"
"CZ","INC","CSX","1325.011"
"FT","HMB","KWI","1626.685"
"SL","DMK","CMB","2384.054"
"UA","MTJ","DEN","315.667"
"UL","CMB","CDG","8482.828"
"US","RIC","DFW","1859.463"
"SC","CKG","CNX","1444.389"
"AP","LIN","AMS","831.082"
"TK","IST","BEN","1268.893"
"MU","SJW","BAV","476.579"
"KL","DUB","AMS","750.16"
"IR","KHD","THR","373.877"
"DV","ALA","AKX","1686.024"
"HV","OLB","AMS","1318.94"
"JD","HFE","XIY","849.033"
"NH","SIN","HKG","2565.576"
"I5","BOM","IDR","505.953"
"SG","GAU","CCU","498.312"
"ZH","ZHA","HUZ","482.218"
"ZK","PHX","SOW","207.02"
"VN","DAD","VCA","715.202"
"IR","THR","HDM","266.676"
"DL","MAD","JFK","5762.18"
"US","SNA","PHX","543.236"
"JQ","ZQN","MEL","2145.479"
"AI","SIN","CCU","2903.966"
"IB","SIN","LHR","10883.289"
"VN","SGN","THD","1003.888"
"SV","CMN","JED","4747.447"
"AA","MIA","SAV","709.903"
"AA","BOS","PHX","3693.775"
"XQ","AYT","SAW","463.092"
"8L","XIY","LJG","1186.082"
"A3","NUE","SKG","1364.633"
"A3","SKG","CDG","1859.686"
"JL","NRT","DLC","1699.921"
"AC","YHZ","BOS","664.805"
"Y4","GDL","OAX","796.055"
