,Name,City,Country,IATA,Latitude,Longitude
6108,Renmark Airport,Renmark,Australia,RMK,-34.196399688720696,140.67399597167972
6109,Leigh Creek Airport,Leigh Creek,Australia,LGH,-30.59830093383789,138.42599487304688
6112,Rottnest Island Airport,Rottnest Island,Australia,RTS,-32.006699,115.540001
6113,Forrest Airport,Forrest,Australia,FOS,-30.83810043334961,128.11500549316406
6115,Keewaywin Airport,Keewaywin,Canada,KEW,52.9911003113,-92.8364028931
6116,Marathon Airport,Marathon,Canada,YSP,48.75529861450195,-86.34439849853516
6117,Hearst René Fontaine Municipal Airport,Hearst,Canada,YHF,49.71419906616211,-83.68609619140625
6118,Hornepayne Municipal Airport,Hornepayne,Canada,YHN,49.19309997558594,-84.75890350341797
6119,Kirkland Lake Airport,Kirkland Lake,Canada,YKX,48.21030044555664,-79.98139953613281
6120,Manitouwadge Airport,Manitouwadge,Canada,YMG,49.083900451660156,-85.86060333251953
6121,Wawa Airport,Wawa,Canada,YXZ,47.96670150756836,-84.78669738769531
6122,Manitoulin East Municipal Airport,Manitowaning,Canada,YEM,45.84280014038086,-81.85810089111328
6126,Lawrence Municipal Airport,Lawrence,United States,LWC,39.01119995,-95.21659851
6128,Pompano Beach Airpark,Pompano Beach,United States,PPM,26.247100830078,-80.11109924316399
6129,Mallacoota Airport,Mallacoota,Australia,XMC,-37.59830093383789,149.72000122070312
6130,Majeed Bin Abdulaziz Airport,Al-Ula,Saudi Arabia,ULH,26.48,38.1288888889
6132,Yuendumu Airport,Yuendumu ,Australia,YUE,-22.254199981689453,131.78199768066406
6134,Lombok International Airport,Praya,Indonesia,LOP,-8.757322,116.276675
6136,South Cariboo Region / 108 Mile Airport,108 Mile Ranch,Canada,ZMH,51.736099243199995,-121.333000183
6139,Handan Airport,Handan,China,HDG,36.5258333333,114.425555556
6141,London-Corbin Airport/Magee Field,London,United States,LOZ,37.0821990967,-84.08489990230001
6142,Simmons Army Air Field,Fredericksburg,United States,FBG,35.13180161,-78.93669891
6143,Modlin Airport,Warsaw,Poland,WMI,52.451099,20.6518
6144,Jixi Xingkaihu Airport,Jixi,China,JXA,45.293,131.19299999999998
6145,Jeongseok Airport,Seogwipo,South Korea,JDG,33.3996009827,126.711997986
6146,Gimli Industrial Park Airport,Gimli,Canada,YGM,50.62810134887695,-97.04329681396484
6149,Beloyarskiy Airport,Beloyarsky,Russia,EYK,63.686901,66.698601
6150,John H Batten Airport,Racine,United States,RAC,42.7606010437,-87.8152008057
6151,Cesar Lim Rodriguez Airport,Taytay,Philippines,RZP,10.81874,119.507697
6155,Shigatse Air Base,Shigatse,China,RKZ,29.3519,89.311401
6158,Tacoma Narrows Airport,Tacoma,United States,TIW,47.26789856,-122.57800290000002
6160,Jack Edwards Airport,Gulf Shores,United States,GUF,30.29050064,-87.67179871
6161,General Villamil Airport,Isabela,Ecuador,IBB,-0.942628026009,-90.95300292969999
6164,Khmelnytskyi Airport,Khmeinitskiy,Ukraine,HMJ,49.359699,26.933399
6165,Hiroshimanishi Airport,Hiroshima,Japan,HIW,34.36690139770508,132.41400146484378
6166,Yalata Mission Airport,Yalata,Australia,KYI,-31.470600128173828,131.82499694824222
6167,Hazleton Municipal Airport,Hazleton,United States,HZL,40.9868011475,-75.99490356449999
6168,Greater Cumberland Regional Airport,Cumberland,United States,CBE,39.615398407,-78.76090240479999
6170,Wyndham Airport,Wyndham,Australia,WYN,-15.51140022277832,128.15299987792972
6171,Bob Quinn Lake Airport,Bob Quinn Lake,Canada,YBO,56.9667015076,-130.25
6173,Grabtsevo Airport,Kaluga,Russia,KLF,54.5499992371,36.3666687012
6174,Tri-County Regional Airport,Lone Rock,United States,LNR,43.2117004395,-90.18160247799999
6177,Joliet Regional Airport,Joliet,United States,JOT,41.51779938,-88.17549896
6178,Illinois Valley Regional Airport-Walter A Duncan Field,Peru,United States,VYS,41.351898,-89.153099
6179,Jackson County Reynolds Field,Jackson,United States,JXN,42.2597999573,-84.45939636230001
6184,Wings Field,Philadelphia,United States,BBX,40.1375007629,-75.26509857180001
6185,Okeechobee County Airport,Okeechobee,United States,OBE,27.2628002167,-80.8498001099
6186,Sebring Regional Airport,Sebring,United States,SEF,27.45639992,-81.3423996
6187,Avon Park Executive Airport,Avon Park,United States,AVO,27.59119987,-81.52780151
6188,Winter Haven Regional Airport - Gilbert Field,Winter Haven,United States,GIF,28.062901,-81.753304
6189,Zephyrhills Municipal Airport,Zephyrhills,United States,ZPH,28.2282009125,-82.15589904790002
6190,Ocala International Airport - Jim Taylor Field,Ocala,United States,OCF,29.17259979,-82.22419739
6195,Aiken Regional Airport,Aiken,United States,AIK,33.649399,-81.684998
6196,Woodward Field,Camden,United States,CDN,34.2835998535,-80.56490325930001
6197,Lumberton Regional Airport,Lumberton,United States,LBT,34.609901428200004,-79.05940246579998
6198,Moore County Airport,Pinehurst-Southern Pines,United States,SOP,35.23740005,-79.39119720000002
6201,Statesville Regional Airport,Statesville,United States,SVH,35.765300750732,-80.953903198242
6203,William T. Piper Memorial Airport,Lock Haven,United States,LHV,41.13560104,-77.42230225
6206,Burke Lakefront Airport,Cleveland,United States,BKL,41.51750183105469,-81.68329620361328
6207,Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,42.49330139,-79.27200317
6208,South Jersey Regional Airport,Mount Holly,United States,LLY,39.9429016113,-74.845703125
6209,Linden Airport,Linden,United States,LDJ,40.617401123,-74.2445983887
6210,Tri State Steuben County Airport,Angola,United States,ANQ,41.639702,-85.083504
6215,Clearwater Air Park,Clearwater,United States,CLW,27.9766998291,-82.7586975098
6217,Chicago Meigs Airport,Chicago,United States,CGX,41.85879898071289,-87.60790252685547
6220,Grand Strand Airport,North Myrtle Beach,United States,CRE,33.811698913600004,-78.72389984130002
6227,Buochs Airport,Buochs,Switzerland,BXO,46.974444,8.396944
6239,Wilkes Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,41.2971992493,-75.8511962891
6240,Willoughby Lost Nation Municipal Airport,Willoughby,United States,LNN,41.6839981079,-81.3897018433
6242,Uummannaq Heliport,Uummannaq,Greenland,UMD,70.6804279261,-52.111630439799995
6243,Bayannur Tianjitai Airport,Bayannur,China,RLK,40.926,107.7428
6244,Capital City Airport,Frankfort,United States,FFT,38.18249893,-84.90470123
6245,Auburn Lewiston Municipal Airport,Lewiston,United States,LEW,44.048500061000006,-70.2835006714
6249,Marco Island Executive Airport,Marco Island Airport,United States,MRK,25.995001,-81.672501
6250,Drummond Island Airport,Drummond Island,United States,DRE,46.0093002319,-83.74389648440001
6251,Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,43.9706001282,-84.47499847410002
6253,Marshfield Municipal Airport,Marshfield,United States,MFI,44.6369018555,-90.1893005371
6254,Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,44.360298156700004,-89.83899688720001
6255,Clinton Municipal Airport,Clinton,United States,CWI,41.8311004639,-90.3291015625
6256,Beverly Municipal Airport,Beverly,United States,BVY,42.5842018127,-70.91649627689999
6258,Ostafyevo International Airport,Moscow,Russia,OSF,55.511667,37.507222
6259,Trois-Rivières Airport,Trois Rivieres,Canada,YRQ,46.35279846191406,-72.67939758300781
6260,Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,36.773899078369006,-90.324897766113
6263,Keokuk Municipal Airport,Keokuk,United States,EOK,40.4598999023,-91.4284973145
6264,Perth/Scone Airport,Perth,United Kingdom,PSL,56.43920135498047,-3.372220039367676
6267,St Paul Downtown Holman Field,St. Paul,United States,STP,44.93450164794922,-93.05999755859376
6268,Söderhamn Airport,Soderhamn,Sweden,SOO,61.26150131225586,17.09910011291504
6270,Saravane Airport,Saravane,Laos,VNA,15.7094392077,106.41069889100001
6277,Dikson Airport,Dikson,Russia,DKS,73.51780700683594,80.37966918945312
6279,Bantry Aerodrome,Bantry,Ireland,BYT,51.66859817504883,-9.484169960021973
6282,Alldays Airport,Alldays,South Africa,ADY,-22.679000854499996,29.055500030500003
6284,Butler Co Regional Airport - Hogan Field,Hamilton,United States,HAO,39.3638000488,-84.5220031738
6290,Garissa Airport,Garissa,Kenya,GAS,-0.4635080099105835,39.64830017089844
6291,Hola Airport,Hola,Kenya,HOA,-1.5219999551773071,40.00400161743164
6294,Kericho Airport,Kericho,Kenya,KEY,-0.3899,35.242093
6295,Kilaguni Airport,Kilaguni,Kenya,ILU,-2.9106099605560303,38.06520080566406
6296,Antsirabe Airport,Antsirabe,Madagascar,ATJ,-19.8392214824,47.0637130737
6297,Bekily Airport,Bekily,Madagascar,OVA,-24.2356947547,45.30452728270001
6298,Ust-Tsylma Airport,Ust-Tsylma,Russia,UTS,65.43729400630001,52.20033645629999
6299,Gorno-Altaysk Airport,Gorno-Altaysk,Russia,RGK,51.9667015076,85.8332977295
6300,Fond du Lac County Airport,Fond du Lac,United States,FLD,43.771198272700005,-88.48840332030001
6302,Stevens Point Municipal Airport,Stevens Point,United States,STE,44.5452003479,-89.53029632568398
6304,Moma Airport,Honuu,Russia,MQJ,66.450861,143.261551
6306,Peenemünde Airport,Peenemunde,Germany,PEF,54.1577796936,13.774443626399998
6308,Nusawiru Airport,Nusawiru,Indonesia,CJN,-7.719894999999998,108.488995
6309,Galion Municipal Airport,Galion,United States,GQQ,40.7533988953,-82.7238006592
6310,Tiputini Airport,Tiputini,Ecuador,TPN,-0.7761110067367554,-75.52639770507812
6311,Rio Amazonas Airport,Pastaza,Ecuador,PTZ,-1.5052399635299998,-78.0626983643
6312,Clarksville–Montgomery County Regional Airport,Clarksville,United States,CKV,36.621898651100004,-87.41500091549999
6313,Lompoc Airport,Lompoc,United States,LPC,34.665599823,-120.46800231899999
6314,Chester County G O Carlson Airport,Coatesville,United States,CTH,39.97900009,-75.86550140000001
6315,Bost Airport,Lashkar Gah,Afghanistan,BST,31.55970001220703,64.36499786376953
6316,Lankaran International Airport,Lankaran,Azerbaijan,LLK,38.7463989258,48.818000793500005
6317,Gabala International Airport,Qabala,Azerbaijan,GBB,40.826667,47.7125
6318,Zaqatala International Airport,Zaqatala,Azerbaijan,ZTU,41.562222,46.66722100000001
6319,Lake Placid Airport,Lake Placid,United States,LKP,44.264499664300004,-73.96189880370002
6320,Typliy Klyuch Airport,Khandyga,Russia,KDY,62.789001464799995,136.854995728
6321,Magan Airport,Yakutsk,Russia,GYG,62.103484,129.545288
6322,Qianjiang Wulingshan Airport,Qianjiang,China,JIQ,29.5133333333,108.831111111
6324,Lima Allen County Airport,Lima,United States,AOH,40.706902,-84.026703
6325,Sondok Airport,Hamhung,North Korea,DSO,39.745201,127.473999
6326,Malcolm McKinnon Airport,Brunswick,United States,SSI,31.15180016,-81.39129639
6327,Beaver County Airport,Beaver Falls,United States,BFP,40.7724990845,-80.39140319820001
6328,Georgetown County Airport,Georgetown,United States,GGE,33.311698913600004,-79.3196029663
6329,Hardwick Field,Cleveland,United States,HDI,35.22010040283203,-84.8323974609375
6330,Renton Municipal Airport,Renton,United States,RNT,47.4930992126,-122.21600341799999
6331,Brackett Field,La Verne,United States,POC,34.091598510742,-117.78199768066
6332,Cross City Airport,Cross City,United States,CTY,29.6354999542,-83.10479736330002
6333,Oconee County Regional Airport,Clemson,United States,CEU,34.67190170000001,-82.8864975
6334,Beech Factory Airport,Wichita,United States,BEC,37.6944999695,-97.2149963379
6340,Duxford Aerodrome,Duxford,United Kingdom,QFO,52.090801,0.131944
6341,Sidney Municipal-Lloyd W Carr Field,Sidney,United States,SNY,41.10129929,-102.9850006
6343,Great Keppel Is Airport,Great Keppel Island,Australia,GKL,-23.1833000183,150.942001343
6344,Roper Bar Airport,Roper Bar,Australia,RPB,-14.734814000000002,134.525485
6346,Innisfail Airport,Innisfail,Australia,IFL,-17.55940055847168,146.01199340820312
6347,Kalaeloa Airport,Kapolei,United States,JRF,21.3074,-158.070009
6348,Bamiyan Airport,Bamyan,Afghanistan,BIN,34.817001342773445,67.81700134277344
6349,Changbaishan Airport,Baishan,China,NBS,42.066944,127.602222
6350,Orang Airport,Chongjin,North Korea,RGO,41.428538,129.647555
6351,Moomba Airport,Moomba,Australia,MOO,-28.09939956665039,140.19700622558594
6352,Lublin Airport,Lublin,Poland,LUZ,51.240278,22.713611
6353,Iosco County Airport,East Tawas,United States,ECA,44.312801,-83.422302
6358,Villa Airport,Maamigili,Maldives,VAM,3.47055555556,72.8358333333
6359,Lingling Airport,Yongzhou,China,LLF,26.338661,111.610043
6360,Lošinj Island Airport,Mali Losinj,Croatia,LSZ,44.565799713100006,14.3930997849
6361,Onslow Airport,Onslow,Australia,ONS,-21.668300628662,115.1129989624
6362,Theodore Airport,Theodore,Australia,TDR,-24.99329948425293,150.09300231933594
6365,Boulder Municipal Airport,Boulder,United States,WBU,40.039398193400004,-105.225997925
6370,Bitburg Airport,Birburg,Germany,BBJ,49.945278,6.565
6371,Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,37.461101532,-122.114997864
6372,Ust-Nera Airport,Ust-Nera,Russia,USR,64.550003051758,143.11500549316003
6375,Falcon Field,Mesa,United States,MSC,33.4608001709,-111.72799682600001
6382,Yangzhou Taizhou Airport,Yangzhou,China,YTY,32.5634,119.7198
6383,Oakland County International Airport,Pontiac,United States,PTK,42.665500640869006,-83.420097351074
6384,Kissidougou Airport,Kissidougou,Guinea,KSI,9.1605596542358,-10.124400138855
6385,Dillant Hopkins Airport,Keene,United States,EEN,42.898399353027344,-72.27079772949219
6386,Tianshui Maijishan Airport,Tianshui,China,THQ,34.559398651100004,105.86000061
6387,Kawama Airport,Kawama,Cuba,VRO,23.1240005493,-81.30159759520001
6388,Kooddoo Airport,Kooddoo,Maldives,GKK,0.7324,73.4336
6390,Rochester Airport,Rochester,United Kingdom,RCS,51.35189819335938,0.5033329725265503
6391,Termas de Río Hondo international Airport,Rio Hondo,Argentina,RHD,-27.4966,-64.93595
6392,Keetmanshoop Airport,Keetmanshoop,Namibia,KMP,-26.5398006439209,18.111400604248047
6393,Kangding Airport,Kangding,China,KGT,30.1575,101.734722
6394,Velikiy Ustyug Airport,Veliky Ustyug,Russia,VUS,60.78829956054688,46.2599983215332
6395,Iowa City Municipal Airport,Iowa City,United States,IOW,41.639198303200004,-91.5465011597
6396,Turpan Jiaohe Airport,Turpan,China,TLQ,43.0308,89.0987
6402,Lee Airport,Annapolis,United States,ANP,38.942902,-76.568398
6403,Cuamba Airport,Cuamba,Mozambique,FXO,-14.815,36.529999
6404,Bodaybo Airport,Bodaibo,Russia,ODO,57.8661003113,114.24299621600001
6405,Zhytomyr Airport,Zhytomyr,Ukraine,ZTR,50.270556,28.738611
6407,Mattala Rajapaksa International Airport,Mattala,Sri Lanka,HRI,6.284467,81.124128
6408,Pecos Municipal Airport,Pecos,United States,PEQ,31.382400512694996,-103.51100158691
6409,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,31.26479912,-89.25279999
6410,Botucatu - Tancredo de Almeida Neves Airport,Botucatu,Brazil,QCJ,-22.939501,-48.467999
6412,Mário Pereira Lopes–São Carlos Airport,Sao Carlos,Brazil,QSC,-21.875401,-47.903703
6413,Chan Gurney Municipal Airport,Yankton,United States,YKN,42.916698455811,-97.385902404785
6414,Sir Bani Yas Airport,Sir Bani Yas Island,United Arab Emirates,XSB,24.283611,52.580278
6415,Bromont (Roland Desourdy) Airport,Bromont,Canada,ZBM,45.2907981873,-72.74140167239999
6417,Kratie Airport,Kratie,Cambodia,KTI,12.48799991607666,106.05500030517578
6421,Guyuan Liupanshan Airport,Guyuan,China,GYU,36.078888888899996,106.21694444399999
6423,Changhai Airport,Changhai,China,CNI,39.2666666667,122.666944444
6424,Redhill Aerodrome,Redhill,United Kingdom,KRH,51.2136001587,-0.138611003757
6425,Jiagedaqi Airport,Jiagedaqi District,China,JGD,50.371389,124.1175
6426,Chinchilla Airport,Chinchilla,Australia,CCL,-26.774999618530273,150.61700439453125
6427,Hayward Executive Airport,Hayward,United States,HWD,37.659198761,-122.122001648
6428,Motueka Airport,Motueka,New Zealand,MZP,-41.12329864501953,172.98899841308594
6429,Shute Harbour Airport,Shute Harbour,Australia,JHQ,-20.277221,148.755556
6431,Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,42.2229995728,-83.74559783939999
6432,Shepparton Airport,Shepparton,Australia,SHT,-36.42890167236328,145.39300537109375
6433,Temora Airport,Temora,Australia,TEM,-34.421398162841804,147.51199340820312
6434,Gayndah Airport,Gayndah,Australia,GAH,-25.61440086364746,151.61900329589844
6435,Wilcannia Airport,Wilcannia,Australia,WIO,-31.52639961242676,143.375
6441,Bijie Feixiong Airport,Bijie,China,BFJ,27.267066,105.472097
6442,Lensk Airport,Lensk,Russia,ULK,60.7206001282,114.82599639899999
6443,Kavalerovo Airport,Kavalerovo,Russia,KVR,44.2726,135.029
6444,Iğdır Airport,Igdir,Turkey,IGD,39.9766273499,43.8766479492
6445,Şanlıurfa GAP Airport,Sanliurfa,Turkey,GNY,37.445663,38.895592
6446,Zafer Airport,Kutahya,Turkey,KZR,39.113079,30.128111
6447,Velikiye Luki Airport,Velikiye Luki,Russia,VLU,56.38109970092773,30.60810089111328
6451,Lake Macquarie Airport,Lake Macquarie,Australia,BEO,-33.0667,151.647995
6453,Brampton Island Airport,Brampton Island,Australia,BMP,-20.803300857543945,149.27000427246094
6454,Alameda Naval Air Station,Alameda,United States,NGZ,37.78889846801758,-122.31999969482422
6458,Cochrane Airport,Cochrane,Canada,YCN,49.10559844970703,-81.01360321044922
6459,Estadual Arthur Siqueira Airport,Braganca Paulista,Brazil,BJP,-22.979162,-46.537508
6460,Busselton Regional Airport,Brusselton,Australia,BQB,-33.688423156700004,115.40159606899999
6461,Srednekolymsk Airport,Srednekolymsk,Russia,SEK,67.4805,153.7364
6463,Inverell Airport,Inverell,Australia,IVR,-29.888299942,151.143997192
6464,Glen Innes Airport,Glen Innes,Australia,GLI,-29.67499923706055,151.68899536132812
6466,Immokalee Regional Airport,Immokalee ,United States,IMM,26.43320084,-81.40100098
6467,Maranggo Airport,Sulawesi Tenggara,Indonesia,TQQ,-5.7645702362061,123.91699981689
6469,Yichun Mingyueshan Airport,Yichun,China,YIC,27.8025,114.3062
6470,Dinwiddie County Airport,Petersburg,United States,PTB,37.183799743652,-77.507400512695
6474,Sheboygan County Memorial Airport,Sheboygan,United States,SBM,43.76959991,-87.85140228
6475,Fortescue - Dave Forrest Aerodrome,Cloudbreak,Australia,KFE,-22.290754,119.437143
6477,Bajura Airport,Bajura,Nepal,BJU,29.50200080871582,81.66899871826172
6481,Pinal Airpark,Marana,United States,MZJ,32.5106010437,-111.32800293
6483,Safford Regional Airport,Safford,United States,SAD,32.85480118,-109.6350021
6485,Solomon Airport,Solomon,Australia,SLJ,-22.2554,117.7627
6487,Kerama Airport,Kerama,Japan,KJP,26.1683006287,127.29299926799999
6489,Ekibastuz Airport,Ekibastuz,Kazakhstan,EKB,51.59099960327149,75.21499633789062
6492,Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,36.898899078369006,-89.561798095703
6493,Tetiaroa Airport,Tetiaroa,French Polynesia,TTI,-17.013299942016598,-149.58700561523438
6494,Floyd Bennett Memorial Airport,Queensbury,United States,GFL,43.3412017822,-73.6102981567
6497,Martin State Airport,Baltimore,United States,MTN,39.325699,-76.413803
6500,Eastern Slopes Regional Airport,Fryeburg,United States,FRY,43.9911003113,-70.94789886470001
6502,Lakefront Airport,New Orleans,United States,NEW,30.042400360107003,-90.02829742431602
6503,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,COE,47.77429962,-116.8199997
6504,Beaumont Municipal Airport,Beaumont,United States,BMT,30.070699691799998,-94.21579742430002
6505,Vermilion Regional Airport,Danville,United States,DNV,40.19919968,-87.59590149
6506,Coonabarabran Airport,Coonabarabran,Australia,COJ,-31.332500457763672,149.26699829101562
6507,Space Coast Regional Airport,Titusville,United States,TIX,28.514799118042003,-80.799201965332
6508,Bumi Airport,Bumi Hills,Zimbabwe,BZH,-16.8169994354,28.3500003815
6510,Bouarfa Airport,Bouarfa,Morocco,UAR,32.5143055556,-1.98305555556
6511,Nyeri Airport,NYERI,Kenya,NYE,-0.3644140064716339,36.97848510742188
6512,Andrau Airpark,Houston,United States,AAP,29.722499847399998,-95.5883026123
6513,Flying Cloud Airport,Eden Prairie,United States,FCM,44.827201843299996,-93.4570999146
6514,Likoma Island Airport,Likoma Island,Malawi,LIX,-12.075833,34.737222
6515,Johnson County Executive Airport,Olathe,United States,OJC,38.84759903,-94.73760223
6516,Sigiriya Air Force Base,Sigiriya,Sri Lanka,GIU,7.956669807430003,80.7285003662
6517,Neumünster Airport,Neumuenster,Germany,EUM,54.079444885253906,9.941389083862305
6518,Tak Airport,Tak,Thailand,TKT,16.895999908447266,99.25330352783205
6519,Barrie-Orillia (Lake Simcoe Regional Airport),Barrie-Orillia,Canada,YLK,44.485298156700004,-79.55560302730001
6524,Niagara District Airport,Saint Catherines,Canada,YCM,43.19169998168945,-79.17169952392578
6528,Parry Sound Area Municipal Airport,Parry Sound,Canada,YPD,45.2575,-79.829697
6531,Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,MNZ,38.72140121,-77.51540375
6532,Texas Gulf Coast Regional Airport,Angleton,United States,LJN,29.108600616500002,-95.46209716799999
6535,Bingöl Çeltiksuyu Airport,Bingol,Turkey,BGG,38.8592605591,40.5959625244
6536,Kastamonu Airport,Kastamonu,Turkey,KFS,41.31420135498047,33.79579925537109
6541,Lüliang Airport,Lvliang,China,LLV,37.68333300000001,111.142778
6542,Daocheng Yading Airport,Daocheng,China,DCY,29.323056,100.053333
6543,Gannan Xiahe Airport,Xiahe city,China,GXH,34.8105,102.6447
6545,Comiso Airport,Comiso,Italy,CIY,36.994601,14.607182
6547,Markovo Airport,Markovo,Russia,KVM,64.667,170.417007
6549,Zyryanka Airport,Zyryanka,Russia,ZKP,65.7485,150.8889
6551,Ust-Maya Airport,Ust-Maya,Russia,UMS,60.356998443604,134.43499755859
6552,Aldan Airport,Aldan,Russia,ADH,58.60279846191406,125.40899658203124
6553,Olyokminsk Airport,Olekminsk,Russia,OLZ,60.397499,120.471001
6556,Xinyuan Nalati Airport,Xinyuan,China,NLT,43.4318,83.3786
6557,Port Alsworth Airport,Port alsworth,United States,PTA,60.20168100000001,-154.325863
6558,Fontaine Airport,Belfort,France,BOR,47.65560150146499,7.0108299255371
6560,Obock Airport,Obock,Djibouti,OBC,11.967000007629395,43.266998291015625
6561,Tadjoura Airport,Tadjoura,Djibouti,TDJ,11.782999992370605,42.91699981689453
6562,Santa Cruz del Quiche Airport,Santa Cruz des Quiche,Guatemala,AQB,15.012200355529785,-91.15059661865234
6563,Norðfjörður Airport,Nordfjordur,Iceland,NOR,65.13189697265625,-13.746399879455565
6564,Bursa Airport,Bursa,Turkey,BTZ,40.233299255371094,29.00919914245605
6566,Waris Airport,Waris-Papua Island,Indonesia,WAR,-3.235,140.994
6567,Newton City-County Airport,Newton,United States,EWK,38.0582008362,-97.2744979858
6569,Bairnsdale Airport,Bairnsdale,Australia,BSJ,-37.88750076293945,147.5679931640625
6570,Taszár Air Base,Columbus,United States,TZR,46.39310073852539,17.917499542236328
6571,Fort Bridger Airport,Fort Bridger,United States,FBR,41.3918991089,-110.40699768100001
6573,Chehalis Centralia Airport,Chehalis,United States,CLS,46.6769981384,-122.98300170899999
6575,Evanston-Uinta County Airport-Burns Field,Evanston,United States,EVW,41.27479935,-111.0350037
6579,Weedon Field,Eufala,United States,EUF,31.951299667399997,-85.1288986206
6581,Dare County Regional Airport,Manteo,United States,MEO,35.91899872,-75.69550323
6582,Auburn University Regional Airport,Auburn,United States,AUO,32.615101,-85.433998
6588,W H 'Bud' Barron Airport,Dublin,United States,DBN,32.56439972,-82.98529816
6589,Pukarua Airport,Pukarua,French Polynesia,PUK,-18.29560089111328,-137.01699829101562
6593,Corvallis Municipal Airport,Corvallis,United States,CVO,44.49720001,-123.2900009
6599,Prominent Hill Airport,Prominent Hill,Australia,PXH,-29.716,135.5244
6600,Cowra Airport,Chatsworth,Australia,CWT,-33.84469985961914,148.6490020751953
6602,Ogden Hinckley Airport,Ogden,United States,OGD,41.195899963379,-112.0120010376
6605,Colorado Plains Regional Airport,Akron,United States,AKO,40.1755981445,-103.22200012200001
6606,Sanderson Field,Shelton,United States,SHN,47.233600616455,-123.14800262451
6607,Napakiak Airport,Napakiak,United States,WNA,60.69029998779297,-161.97900390625
6608,Napaskiak Airport,Napaskiak,United States,PKA,60.70289993,-161.7779999
6610,Bedwell Harbour Seaplane Base,Bedwell Harbour,Canada,YBW,48.75,-123.23300170899999
6611,Washabo Airport,Washabo,Suriname,WSO,5.215277,-57.185302
6614,Abaco I Walker C Airport,Walker's Cay,Bahamas,WKR,27.266700744628906,-78.39969635009766
6616,Bartica A Airport,Bartica,Guyana,GFO,6.358864,-58.655207
6617,Doylestown Airport,Doylestown,United States,DYL,40.3330001831,-75.1222991943
6619,Tingo Maria Airport,Tingo Maria,Peru,TGI,-9.133000373840332,-75.94999694824219
6620,Plínio Alarcom Airport,Tres Lagoas,Brazil,TJL,-20.754199981689,-51.68420028686499
6621,Zhangye Ganzhou Airport,Zhangye,China,YZY,38.8018989563,100.67500305200001
6622,Cacoal Airport,Cacoal,Brazil,OAL,-11.496,-61.4508
6623,Warren Field,Washington,United States,OCW,35.570499420166,-77.049797058105
6625,Mocopulli Airport,Castro,Chile,MHC,-42.340388,-73.715693
6626,Stillwater Regional Airport,Stillwater,United States,SWO,36.161201477051,-97.08570098877001
6627,Okmulgee Regional Airport,Okmulgee,United States,OKM,35.668098449706996,-95.948699951172
6628,Cushing Municipal Airport,Cushing,United States,CUH,35.9499015808,-96.7731018066
6629,Clinton Sherman Airport,Clinton,United States,CSM,35.3398017883,-99.2005004883
6630,Strother Field,Winfield,United States,WLD,37.168598175,-97.0375976562
6631,Wiley Post Airport,Oklahoma City,United States,PWA,35.53419876,-97.64710236
6632,Shreveport Downtown Airport,Shreveport,United States,DTN,32.5401992798,-93.7450027466
6633,Stephenville Clark Regional Airport,Stephenville,United States,SEP,32.215301513671996,-98.177696228027
6636,Ada Regional Airport,Ada,United States,ADT,34.804298,-96.671303
6643,Iraan Municipal Airport,Iraan,United States,IRB,30.905700683600006,-101.89199829100001
6645,Elliot Lake Municipal Airport,ELLIOT LAKE,Canada,YEL,46.351398468,-82.5614013672
6646,Wilkes County Airport,North Wilkesboro,United States,IKB,36.2228012085,-81.09829711910002
6648,Danville Regional Airport,Danville,United States,DAN,36.572898864746094,-79.33609771728516
6650,Yerbogachen Airport,Yerbogachen,Russia,ERG,61.2750015259,108.029998779
6651,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,HCW,34.71289825,-79.95700073
6654,Beni Mellal Airport,Beni Mellal,Morocco,BEM,32.401895,-6.315905
6655,Şırnak Şerafettin Elçi Airport,Cizre,Turkey,NKT,37.3647,42.0582
6656,Suntar Airport,Suntar,Russia,SUY,62.185001373290994,117.63500213622999
6657,Tazadit Airport,Zouerat,Mauritania,OUZ,22.75639915466309,-12.483599662780762
6658,Asaba International Airport,Asaba,Nigeria,ABB,6.204167,6.665278
6659,Akwa Ibom International Airport,Uyo,Nigeria,QUO,4.8725,8.093
6660,Kasama Airport,Kasama,Zambia,KAA,-10.216699600219727,31.13330078125
6663,Songea Airport,Songea,Tanzania,SGX,-10.68299961090088,35.58300018310547
6665,Jiuhuashan Airport,Chizhou,China,JUH,30.7403,117.6856
6666,Anshan Air Base,Anshan,China,AOG,41.105301,122.853996
6667,Saertu Airport,Daqing,China,DQA,46.7463888889,125.14055555600001
6668,Zunyi Xinzhou Airport,Zunyi,China,ZYI,27.5895,107.0007
6670,Lindu Airport,Yinchun,China,LDS,47.7520555556,129.019125
