"Airline","Departure","Destination","distance_km"
"CZ","TYN","TXN","1031.369"
"3K","PER","SIN","3910.769"
"Z6","BUS","DNK","907.059"
"AA","PHL","MKE","1108.14"
"FR","NYO","BNX","1539.959"
"CA","PEK","FNJ","783.242"
"CZ","MXZ","CSX","516.286"
"AB","MUC","FUE","3116.734"
"AF","KGL","EBB","340.019"
"AS","SEA","EAT","158.229"
"AA","DFW","ASE","1128.309"
"UA","LAX","SMF","600.422"
"KE","SGN","ICN","3562.69"
"LA","LIM","CUZ","585.908"
"AI","SYD","MEL","705.402"
"FR","CRL","LRH","632.857"
"CI","BNE","TPE","6760.032"
"WS","YVR","YXE","1204.637"
"AK","LOP","KUL","2059.96"
"DY","BGO","TRF","307.979"
"IB","BCN","LEJ","1366.73"
"BE","EXT","GCI","155.665"
"HU","HAK","XNN","2018.588"
"VOC","SJO","CUN","1260.604"
"AR","MDZ","BRC","948.513"
"R3","KHV","DYR","3074.201"
"RO","OTP","BEG","457.283"
"G9","SHJ","GRV","2191.769"
"AA","MUC","LHR","941.58"
"QR","DOH","ZAZ","5123.85"
"AA","PHX","LGB","570.005"
"DZ","NGB","DLC","1016.235"
"UA","SFO","PHX","1046.039"
"4U","DBV","HAM","1373.717"
"S7","AAQ","OVB","3355.184"
"G3","MAO","EZE","3537.634"
"JL","TKS","HND","497.701"
"XU","BSA","GLK","533.272"
"ZH","XMN","CAN","507.057"
"DD","DMK","CJM","380.813"
"AM","GDL","TIJ","1902.389"
"YQ","EVN","VOZ","1356.453"
"PC","SAW","EBL","1373.198"
"A5","NCE","UIP","1002.908"
"FR","PMO","BLQ","722.903"
"W6","LWO","LWO","0.0"
"SV","SIN","JED","7359.986"
"ZA","KOS","XMN","2180.517"
"BR","TPE","KMQ","1915.573"
"HU","TXL","NUE","373.759"
"HU","HGH","JNZ","1210.22"
"VA","ASP","ADL","1316.762"
"QS","PRG","NCE","893.471"
"AA","TUL","DFW","381.918"
"6E","DEL","LKO","423.475"
"CI","TPE","HAK","1245.062"
"IOS","NZH","KJA","1808.815"
"MP","CAI","AMS","3287.305"
"SC","KMG","JDZ","1484.147"
"NS","SJW","LHW","997.353"
"ID","HLP","AAP","16501.915"
"BA","CAI","LHR","3532.648"
"MS","BEN","CAI","1082.151"
"4O","TIJ","GDL","1902.389"
"FR","DUB","RYG","1235.684"
"FL","OKC","BWI","1894.454"
"O6","FLN","POA","363.107"
"R3","YKS","ZIX","605.976"
"MH","KUA","KUL","202.001"
"LM","PPW","WRY","2.823"
"IB","BRU","FCO","1172.55"
"AF","GYE","AMS","9834.203"
"MU","CGQ","TNA","1068.427"
"CA","PEK","XIL","429.56"
"AA","TUS","LAX","724.925"
"AC","YYZ","CLE","310.637"
"CZ","NKG","DLC","839.007"
"EW","IBZ","HAJ","1640.612"
"XQ","GZT","AYT","593.556"
"LS","PMI","MAN","1581.052"
"AF","CDG","BER","854.601"
"UR","HMA","SVX","672.562"
"GS","URC","DSN","1915.873"
"FR","SVQ","FKB","1692.596"
"SQ","SIN","ADL","5402.017"
"G9","SHJ","OHS","153.251"
"FR","RAK","BVA","2157.37"
"SQ","SIN","AKL","8408.331"
"FL","MCI","LAX","2189.653"
"AI","BOM","CJB","1001.788"
"SA","DKR","IAD","6400.528"
"AB","TXL","KGD","545.615"
"KL","AMS","ORK","906.114"
"G4","LAX","HNL","4108.224"
"TR","SIN","COK","3202.466"
"W6","OTP","BCN","1980.472"
"P4","TGU","GUA","361.343"
"DE","KVA","MUC","1306.84"
"SG","VTZ","MAA","619.684"
"Y7","PEK","KJA","2504.688"
"IG","FCO","MXP","510.776"
"SJ","TIM","SOQ","741.655"
"JJ","CGH","MCZ","1948.172"
"AF","CDG","NKC","3797.187"
"ZL","ADL","MGB","371.091"
"NK","RSW","DTW","1749.181"
"2L","OLB","ZRH","734.162"
"US","MIA","GUA","1640.006"
"TK","IST","SZG","1439.416"
"W3","DKR","COO","2361.792"
"CZ","CAN","DLC","1898.664"
"WN","DEN","MCO","2486.346"
"US","SJU","DFW","3482.324"
"BG","DAC","JED","5231.028"
"VY","AGP","MRS","1116.7"
"CZ","KWE","NGB","1481.539"
"SK","CPH","SVG","555.884"
"UA","JED","FRA","4131.674"
"H2","SCL","EZE","1138.232"
"G3","VIX","GIG","417.727"
"3O","CMN","SAW","3349.831"
"4Y","KWT","KKI","13.086"
"CU","HAV","FDF","2435.415"
"US","MCI","CLT","1298.944"
"CA","ZHA","WUH","1131.236"
"YQ","HMO","CUL","597.764"
"WU","VLC","LWO","2233.102"
"BR","TPE","YYZ","12078.774"
"CX","HKG","TPE","806.053"
"FR","SKG","GRO","1693.641"
"Y9","IFN","MRX","353.974"
"MU","HRB","UYN","1591.598"
"6E","BLR","KUL","2883.615"
"FR","HHN","CIA","995.085"
"AA","LGA","DFW","2231.36"
"5J","KUL","MNL","2489.881"
"QB","IKA","NJF","731.017"
"WN","DEN","MCI","855.373"
"B9","THR","BND","1056.908"
"OK","TFN","MAD","1770.702"
"K3","KTN","KPB","162.665"
"VX","BOS","LAX","4193.029"
"DE","KGS","BER","2030.341"
"AB","PMI","HAJ","1530.694"
"UA","HKG","ORD","12522.536"
"YC","TJM","NYA","547.366"
"KQ","APL","LLW","610.103"
"S7","DXB","OVB","3987.918"
"BV","TRN","FCO","528.969"
"ZH","CGO","HRB","1620.679"
"7H","ADQ","ANC","406.017"
"UK","DEL","HYD","1267.684"
"NHG","GEL","POA","347.877"
"LM","EDI","NWI","472.795"
"JJ","MAB","BSB","1175.141"
"UA","LAX","PEK","10037.129"
"NX","TSN","MFM","1920.869"
"TP","HAM","LIS","2197.678"
"SK","GOT","ARN","393.862"
"UA","RDD","SFO","321.431"
"NS","MIG","PKX","1385.101"
"LJ","ICN","BKI","3661.124"
"AI","RUH","BOM","2770.379"
"HX","SHA","HKG","1231.999"
"AM","CEN","GDL","1010.938"
"FR","VNO","DUB","2048.069"
"AH","ALG","BJA","165.347"
"MU","TCZ","LJG","261.838"
"DL","PIT","MSP","1166.742"
"AC","YUL","YEG","2968.766"
"PD","YHZ","YOW","954.804"
"AY","LED","HEL","299.575"
"B6","JFK","NAS","1768.132"
"VA","SIN","MEL","6033.041"
"IS","THR","KIH","1049.898"
"UA","YYZ","DTW","343.974"
"FZ","UFA","DWC","3298.693"
"AA","BMI","DFW","1110.237"
"JQ","RAR","AKL","3013.353"
"8L","KWE","NKG","1305.325"
"JL","PUS","NRT","1038.144"
"BL","CXR","KWE","1636.463"
"U6","EVN","VOG","960.199"
"VE","BOG","EYP","206.996"
"AA","PHL","YUL","634.482"
"CZ","HRB","TPE","2328.235"
"CA","PEK","KRY","2632.19"
"JL","DFW","HND","10377.756"
"NH","KUL","NRT","5408.917"
"EP","IKA","IST","2052.35"
"G3","JDO","GRU","1960.424"
"AF","ORY","CLY","850.141"
"S7","PRG","OVB","4468.218"
"EW","HAM","SZG","682.753"
"KN","PKX","DAT","257.629"
"OD","BKI","KUL","1628.967"
"US","PDX","DFW","2597.051"
"BA","HYD","LHR","7754.173"
"AA","CLT","BOS","1170.675"
"ZE","ICN","KMI","771.413"
"8U","TIP","CMN","1933.016"
"MS","LOS","CAI","3931.376"
"EW","VIE","FUE","3401.402"
"DY","TRD","AGP","3155.721"
"IB","SJU","MAD","6379.251"
"B6","JFK","ORD","1187.836"
"CZ","NKG","SZX","1128.317"
"XN","TNJ","MWK","330.929"
"5C","XQP","SJO","61.844"
"AA","MIA","MEX","2050.708"
"QR","ORD","DOH","11458.091"
"SK","LPA","KRS","3825.026"
"VB","MEX","ZIH","324.121"
"GJ","HGH","DLC","976.647"
"TR","SUB","SIN","1376.148"
"CZ","AAT","CGO","2591.188"
"7C","ICN","OKA","1258.572"
"DV","TSE","MRV","2240.87"
"TS","CUN","YYZ","2605.318"
"FL","LAX","RNO","629.619"
"AA","MEL","BNE","1380.854"
"2N","POR","ARN","292.327"
"CZ","HGH","CKG","1328.879"
"U2","LTN","VCE","1169.194"
"TS","MAN","YYZ","5511.388"
"TF","VBY","BMA","189.558"
"SG","AMD","DXB","1767.433"
"ZI","TLS","ORN","906.146"
"7J","DYU","URC","1665.258"
"CA","PEK","LGW","8165.029"
"QQ","PER","BYP","1077.58"
"W6","PRG","TSF","518.446"
"GS","KWL","KWE","355.645"
"LA","DFW","LIM","5424.053"
"FU","FOC","KMG","1680.613"
"NH","CTS","KMQ","841.303"
"IB","MCO","LGW","6991.457"
"BY","CWL","AGP","1639.54"
"ZH","SYX","SZX","665.091"
"KE","ICN","SFO","9085.266"
"UA","BJX","LAX","2199.142"
"AF","NBO","LUN","1814.457"
"QG","PKU","KNO","453.91"
"US","GSP","PHL","827.909"
"LD","SIN","HKG","2565.576"
"LX","BSL","FRA","282.177"
"ZH","LJG","KMG","320.66"
"9W","DXB","BOM","1926.162"
"TY","TOU","GEA","205.972"
"3U","URC","KHG","1065.97"
"QR","BLR","DOH","3042.667"
"U6","KJA","NMA","2267.599"
"QZ","DPS","KJT","820.122"
"NF","EAE","VLI","67.762"
"ET","FRA","TXL","431.682"
"AC","YVR","MEL","13200.189"
"AA","PHL","LIS","5550.691"
"H2","SCL","MVD","1366.543"
"JJ","AQP","LIM","765.517"
"AM","GDL","MZT","423.252"
"7H","BET","VAK","218.792"
"F9","DEN","MCI","855.373"
"LJ","TPE","ICN","1463.679"
"AT","CMN","LHR","2093.843"
"DL","DTW","MKE","380.798"
"US","JFK","GIG","7729.329"
"ZH","PEK","NKG","949.46"
"AR","CTC","AEP","959.989"
"WY","CMB","MCT","2939.936"
"KC","PEK","TSE","3652.085"
"HV","SZG","RTM","768.09"
"G4","SBN","SFB","1509.298"
"WN","PHX","PDX","1625.086"
"ET","ABJ","OUA","831.929"
"BT","RIX","AMS","1333.238"
"AT","BJL","CMN","2408.784"
"UX","PMI","VLC","276.307"
"LH","ZAG","FRA","734.352"
"AZ","FRU","SVO","2986.618"
"DY","ALC","HAM","1886.671"
"QR","NGO","LAX","9077.982"
"JT","SRG","PNK","766.181"
"AA","CMH","PHL","652.268"
"VN","FRA","MAD","1422.051"
"WN","LIT","DAL","476.045"
"LH","FRA","ETM","3160.21"
"SK","WAW","CPH","665.6"
"MS","CAI","NRT","9592.929"
"AD","MCP","BEL","329.522"
"SJ","UPG","GTO","731.813"
"AA","CLT","CHS","270.551"
"SC","JDZ","KMG","1484.147"
"CZ","URC","SVO","3728.645"
"AC","YYZ","PLS","2528.515"
"CA","PEK","HEL","6307.608"
"AB","ZRH","SUF","1136.647"
"TO","EMA","FAO","1832.808"
"AA","PHX","MKE","2346.525"
"JU","BEG","VCE","628.271"
"SV","DEL","JED","3879.718"
"CA","CZX","CAN","1142.334"
"FR","LUX","TLS","761.783"
"JR","WUA","INC","160.965"
"S7","OVB","SGC","886.884"
"KL","HGH","SHE","1297.875"
"KN","ENY","NAY","691.717"
"MF","NNG","JJN","1087.928"
"KY","NKG","BSD","2060.984"
"BL","HAN","CAN","807.516"
"WN","DAL","LAS","1713.046"
"9C","TSN","CJU","1029.207"
"CZ","CGO","SHF","2642.335"
"KN","KMG","SJW","1836.886"
"VA","LAX","MEL","12757.897"
"U2","CTA","NAP","386.026"
"NH","HND","SHA","1776.705"
"MF","HGH","LHW","1707.449"
"CZ","YNJ","DLC","794.183"
"TK","IST","BAL","1121.559"
"UA","SFO","AMA","1864.69"
"QD","KOS","HGH","2791.595"
"LH","CPT","MUC","9178.443"
"T6","ENI","MPH","287.813"
"AM","MEX","EZE","7397.373"
"ZH","PEK","NGB","1223.154"
"AZ","LCY","FCO","1420.761"
"AA","ORD","PVR","2872.626"
"DR","TSN","XFN","899.616"
"WO","LAS","YHM","3092.738"
"KN","HLD","DLC","1146.676"
"BW","POS","MIA","2613.345"
"NK","MCO","IND","1335.891"
"DE","FUE","MAN","2926.549"
"IR","BND","AWZ","868.768"
"JL","GAJ","HND","322.275"
"GS","YIW","SWA","733.563"
"MU","KMG","CAN","1068.098"
"9W","JED","BOM","3518.844"
"DL","JFK","PHL","150.62"
"US","NRT","DFW","10322.37"
"MU","MEL","AKL","2637.361"
"AA","FRA","LHR","654.76"
"EP","DYU","IKA","1605.163"
"TO","CFU","LGW","2016.641"
"P4","ABV","KAN","365.158"
"US","MEM","DFW","693.302"
"CX","ORD","ANC","4568.377"
"SA","BKO","DKR","1059.573"
"IG","MLA","CTA","186.495"
"US","DFW","MKE","1373.575"
"GA","CGK","KNO","1387.127"
"WN","BNA","RDU","710.162"
"K6","REP","CGO","2555.07"
"AC","PUJ","YUL","3032.434"
"AS","PDX","ABQ","1786.656"
"PS","VIE","ODS","1079.13"
"UA","SDF","ORD","461.462"
"KE","ICN","SIN","4627.375"
"SK","CPH","FAE","1344.067"
"OE","VIE","FAO","2342.467"
"OS","KVA","VIE","1022.451"
"EE","AGH","ARN","477.92"
"CA","ICN","HGH","977.618"
"DY","AMS","JFK","5847.523"
"B2","MSQ","ODS","850.037"
"ZH","NNG","WUH","1088.498"
"SK","BLL","FRA","635.777"
"ST","AYT","TXL","2211.773"
"S2","MAA","CJB","403.817"
"US","LIS","BRU","1717.469"
"CA","CKG","CGO","862.449"
"MU","HGH","YNT","802.192"
"SV","RUH","CMB","4040.475"
"F9","MCO","MKE","1719.002"
"OB","CBB","LPB","236.904"
"AB","NAP","TXL","1300.272"
"LH","MUC","BCN","1094.63"
"W6","BUD","TIA","669.835"
"SN","MRS","BRU","831.607"
"US","HSV","CLT","535.468"
"CA","URC","TNA","2621.993"
"F9","DEN","CVG","1716.356"
"NZ","CNJ","BNE","1481.365"
"2N","KRF","GEV","475.835"
"CA","DXB","PEK","5845.091"
"MU","HGH","JJN","630.874"
"LA","GRU","LDB","475.42"
"SV","JED","DOH","1330.63"
"AF","CDG","TLS","605.509"
"FR","BLL","PSA","1343.52"
"OU","CDG","ZAG","1079.113"
"VR","LIS","SID","2794.539"
"AA","PHL","MEM","1404.96"
"FR","MLA","NYO","2556.015"
"TT","DRW","BNE","2850.739"
"BA","ROB","FNA","409.595"
"G9","SHJ","CMB","3280.029"
"AA","DFW","FSM","366.084"
"TP","TLS","LIS","1029.409"
"FR","MAD","BUD","1974.839"
"MF","NKG","JJN","772.774"
"NH","DLC","TSN","362.503"
"S7","OVB","NUX","1272.887"
"US","FSM","DFW","366.084"
"SU","LED","REN","1792.918"
"IB","LUX","BCN","979.772"
"JT","SUB","AMQ","1741.669"
"CZ","DLC","NRT","1699.921"
"CX","HKG","KUL","2543.09"
"O6","NAT","BSB","1770.06"
"FR","LTN","BTS","1317.981"
"AC","VRA","YUL","2590.07"
"AA","KUL","SIN","297.472"
"NH","HND","WKJ","1108.634"
"AR","AEP","LUQ","746.35"
"CZ","CKG","AKU","2693.658"
"VY","BCN","CPH","1768.573"
"WN","MEM","BWI","1264.92"
"JT","UPG","JOG","1052.451"
"3U","KMG","NNG","600.878"
"IB","MLN","AGP","208.174"
"MH","KUL","MAA","2628.689"
"AR","COR","MDZ","463.335"
"CZ","CAN","DPS","3579.637"
"AM","SJD","MEX","1177.623"
"FR","SKG","NRN","1782.156"
"DP","KUF","VKO","862.474"
"KL","YEG","AMS","6954.327"
"SX","BRN","VIE","693.817"
"DL","RIC","CVG","663.773"
"BA","LGW","FAO","1687.572"
"WN","BWI","STL","1184.486"
"NH","NRT","KKJ","879.624"
"JN","TIA","MXP","1001.414"
"W6","DTM","DEB","1103.673"
"MU","INC","SHE","1525.083"
"ZB","MAN","AGA","2624.945"
"MS","LXR","CAI","511.15"
"LH","KGL","EBB","340.019"
"Y4","BJX","PVR","393.635"
"IB","LHR","MIA","7108.929"
"QB","IKA","BRU","4073.856"
"AC","SAN","YVR","1896.707"
"BC","HND","OKA","1554.344"
"IB","MAD","FUE","1633.829"
"CA","HRB","TSN","1027.0"
"WF","HVG","BVG","111.819"
"QF","DXB","JED","1698.993"
"UT","TJM","IRM","670.121"
"SG","AMD","GOI","864.956"
"BC","HND","FUK","881.335"
"G8","CCU","IXB","447.885"
"FR","AGP","AAR","2457.743"
"S7","TAS","OVB","1816.209"
"IW","DPS","MOF","777.195"
"IB","JFK","ORY","5833.928"
"FR","PSA","EMA","1333.552"
"7R","SVX","NUX","1324.612"
"CZ","NGB","XMN","673.539"
"QS","WRO","TCP","2815.756"
"NK","ORD","LGA","1177.055"
"AD","CNF","CFB","416.018"
"FR","SVQ","FUE","1242.702"
"FM","KMG","SWA","1385.502"
"RO","OTP","CLJ","308.745"
"DE","KUL","FRA","9997.515"
"9W","CCU","BLR","1546.84"
"W6","VNO","TLV","2627.049"
"MU","KMG","PEK","2094.644"
"FR","PMI","TXL","1655.806"
"AP","CTA","BLQ","847.262"
"KC","TSE","VIE","3879.835"
"3U","NKG","CKG","1188.766"
"U2","CDG","CTA","1631.44"
"VW","MEX","DGO","767.335"
"WN","ABQ","SEA","1897.321"
"MU","NGB","CAN","1081.224"
"NZ","AKL","PER","5336.513"
"FJ","RTA","NAN","587.677"
"AZ","SVO","MXP","2296.683"
"DL","BMI","DTW","502.721"
"TK","ESB","VIE","1578.171"
"EW","NAP","HAM","1453.15"
"SU","LBD","ROV","2502.391"
"DL","BNA","LAX","2886.319"
"G9","SHJ","JAI","2031.64"
"OU","PUY","AMS","1062.889"
"QB","TBZ","SYZ","1120.807"
"AS","SAN","PAE","1740.475"
"HX","HKG","NNG","591.061"
"LS","PMI","BFS","1807.823"
"LH","FRA","RHO","2177.741"
"GV","KFP","CDB","59.135"
"SV","LKO","JED","4251.002"
"JQ","HNL","SYD","8170.534"
"UN","SVO","NBE","3000.984"
"US","PIT","MIA","1634.385"
"CA","WUH","INC","1137.119"
"AB","BDS","ZRH","1064.741"
"KN","TSN","SHA","952.819"
"DY","MAD","JFK","5762.18"
"B6","BOS","DTW","1014.991"
"KN","HAK","FUO","442.144"
"FL","BWI","ORF","256.89"
"U2","CDG","BLQ","830.243"
"DL","LAX","YEG","2187.071"
"AA","GEO","MIA","3173.582"
"DL","MOT","MSP","720.879"
"NZ","ROT","CHC","677.609"
"FR","ALC","EMA","1618.849"
"WK","FUE","ZRH","2865.437"
"UE","ASM","KRT","682.184"
"AH","CZL","OGX","497.254"
"EK","SIN","DXB","5846.663"
"US","DFW","CVG","1304.762"
"4Q","DEL","HEA","1543.027"
"NH","HND","TAK","546.314"
"Z8","LPB","TJA","670.005"
"GF","BAH","DXB","487.058"
"FZ","DXB","YNB","1750.926"
"WU","NBO","OLX","202.317"
"SK","MAN","AAR","886.832"
"CA","PEK","TXN","1160.491"
"ZH","JDZ","CAN","765.585"
"AC","SYD","YVR","12500.952"
"G4","SFB","TVC","1816.076"
"HZ","GDX","KHV","1610.87"
"U2","OPO","BSL","1463.828"
"NH","CTS","GUM","3270.71"
"GJ","DLC","TNA","445.789"
"AC","DEL","BRU","6399.314"
"DP","KZN","LED","1216.845"
"VW","AUS","MEX","1204.559"
"GA","SRG","SIN","1165.258"
"AF","SXB","AMS","465.673"
"O6","BSB","NAT","1770.06"
"LH","FRA","NAP","1109.86"
"MF","HGH","TNA","794.875"
"G3","FOR","THE","496.651"
"2O","UGI","KWP","12.916"
"O6","SSA","AJU","253.68"
"DY","EDI","CPH","1000.64"
"HV","RTM","GNB","736.126"
"KE","DFW","GDL","1509.632"
"EY","LIS","PXO","907.566"
"X3","NUE","AYT","2114.058"
"AA","LAX","BIL","1562.306"
"LO","TLL","BRU","1591.541"
"VA","DRW","SYD","3154.616"
"LH","NUE","FRA","189.641"
"CZ","KWL","NNG","346.728"
"TW","PUS","OIT","319.03"
"JL","NGO","HAN","3379.67"
"EW","MUC","KVA","1306.84"
"GJ","HGH","HRB","1784.854"
"JU","INI","GOT","1726.938"
"JA","SJJ","BEG","192.245"
"F9","FAR","DEN","1008.47"
"G3","BSB","SDU","928.23"
"LH","WAW","MUC","777.331"
"FL","MKE","MCI","700.178"
"VB","CUN","TLC","1337.297"
"NH","PER","NRT","7947.243"
"AA","DFW","ELP","885.373"
"AV","BOG","HAV","2218.714"
"B6","HPN","PBI","1703.37"
"IA","BGW","CAI","1262.05"
"AA","PIT","PHL","429.568"
"4U","PRN","TXL","1251.763"
"VQ","DAC","ZYL","193.99"
"AH","OGX","ORN","693.26"
"I5","BOM","CCU","1665.49"
"3U","HET","HLD","1120.291"
"AA","CUN","BOS","2796.18"
"AD","CWB","CAC","438.844"
"TM","BEW","MPM","721.747"
"QZ","SIN","SRG","1165.258"
"LH","HEL","MUC","1574.54"
"KQ","LLW","LUN","598.496"
"UA","DFW","DEN","1032.098"
"UA","KSA","PNI","555.323"
"CI","MEL","TPE","7400.714"
"KE","WJU","CJU","456.813"
"A5","NTE","MRS","674.948"
"SV","MED","GVA","3836.044"
"LX","DRS","ZRH","556.076"
"LQ","KOS","KMG","1616.525"
"CA","ARN","GVA","1682.702"
"AI","STV","DEL","938.032"
"JU","BNX","BEG","237.668"
"SC","HAK","TNA","1992.848"
"MS","SSH","NAP","2326.801"
"LC","BZV","COO","1852.727"
"AY","HEL","MAN","1811.506"
"TV","LUM","LJG","306.248"
"W6","MAD","OTP","2457.975"
"HY","TAS","VKO","2810.834"
"KE","ICN","TAS","4843.779"
"MH","PEN","KBR","243.108"
"PK","PEW","SHJ","1817.938"
"AC","YYZ","YQB","731.548"
"AC","PVR","YYC","3469.402"
"UA","HNL","HND","6191.746"
"US","MIA","LRM","1427.235"
"CZ","CKG","KWE","354.021"
"K5","DAL","ELD","378.733"
"LA","LPB","VVI","552.008"
"AF","BCN","CDG","858.738"
"UA","ORD","DEN","1426.022"
"AH","AZR","INZ","273.915"
"CZ","DYG","CSX","289.397"
"SV","MED","CCU","4944.993"
"CX","RUH","HKG","6781.611"
"KX","LCE","GCM","703.73"
"US","PHX","DFW","1393.866"
"BW","JFK","TAB","3516.338"
"UA","ORD","HND","10123.915"
"EK","DXB","SFO","13020.071"
"6E","HYD","GOI","532.115"
"DE","LPA","MUC","3254.339"
"LO","WAW","MAD","2271.133"
"JJ","GRU","THE","2080.407"
"SC","CKG","HFE","1043.288"
"2J","COO","LFW","126.688"
"DX","EBJ","ABZ","687.093"
"FR","BUD","PRG","471.596"
"B2","MSQ","FRA","1395.262"
"EI","ALC","ORK","1629.042"
"TK","MSQ","VIE","1025.157"
"AM","NLD","MEX","891.851"
"EP","LRR","DXB","286.46"
"JJ","GIG","FRA","9568.421"
"US","PHX","LAS","410.849"
"W6","CRA","CIA","958.428"
"AC","YYZ","KIN","2874.724"
"C8","BSG","SSG","239.057"
"VA","SIN","REP","1341.215"
"IB","MAD","TLV","3543.838"
"MN","JNB","CPT","1271.068"
"SC","CSX","HAK","959.578"
"LI","SLU","SVD","97.506"
"FR","PMI","GRO","261.237"
"TU","HAM","NBE","1952.292"
"TS","FCO","YYZ","7085.631"
"MU","KMG","BHY","760.945"
"LM","EDI","ILY","182.625"
"CA","XMN","MFM","534.103"
"Y4","OAK","GDL","2641.075"
"VY","BCN","BSL","822.237"
"FR","EMA","GRO","1253.243"
"4U","NCE","HAM","1127.16"
"WJ","YHR","ZGS","77.532"
"SC","SJW","HAK","2080.416"
"6E","BOM","TRV","1257.707"
"BA","LGW","VRN","1038.072"
"AA","DAY","LGA","881.796"
"GA","SUB","SRG","269.923"
"AY","LHR","YVR","7578.584"
"G8","AMD","LKO","927.399"
"HA","HNL","MKK","87.844"
"CA","LHW","URC","1594.344"
"AC","LAX","YYC","1942.044"
"FU","LHW","LYA","816.311"
"IR","KWI","SYZ","449.04"
"MU","TYN","HKG","1721.038"
"CA","SHA","CAN","1175.599"
"DL","MSP","RST","122.52"
"KE","ICN","KWE","2208.677"
"UL","SEZ","CMB","3007.714"
"AB","LHR","BSL","719.612"
"WN","OAK","HNL","3873.278"
"WT","YXL","YRL","170.253"
"WO","YEG","YHM","2702.085"
"NH","LAX","HND","8812.395"
"X3","MAH","HAM","1591.463"
"QF","SYD","DRW","3154.616"
"9K","STL","MWA","162.136"
"ME","CDG","BEY","3187.079"
"US","MIA","BNA","1299.422"
"FR","TSF","AHO","641.243"
"TO","NTE","BUD","1569.724"
"LO","HAJ","WAW","766.852"
"4U","FCO","HAM","1326.005"
"SN","YYZ","BRU","6044.399"
"AY","HEL","GVA","1990.63"
"KE","ICN","CXR","3311.163"
"U2","CDG","LPL","610.002"
"UA","PIT","LAX","3430.038"
"DL","JFK","BOS","300.178"
"G9","SHJ","YNB","1766.356"
"UA","SFO","ORD","2963.963"
"TK","BAH","MCT","826.703"
"FD","DMK","CJM","380.813"
"GF","BAH","DEL","2619.784"
"AF","BSL","AMS","560.643"
"HA","PEK","HNL","8132.116"
"4O","TLC","PVR","612.73"
"LX","ZRH","MAN","1006.642"
"KN","HET","NAY","404.727"
"TCX","NBE","NCL","2302.618"
"TR","CGO","SIN","3827.278"
"GA","CGK","AAP","16506.14"
"DE","HAM","KGS","2289.318"
"LO","WAW","WRO","305.417"
"SN","KTT","BRU","2173.513"
"AC","YHZ","YOW","954.804"
"AA","ABQ","CLT","2327.69"
"U6","YKS","OVB","2775.171"
"LO","WAW","FRA","896.243"
"KN","FUG","PKX","739.466"
"PY","PBM","BEL","1064.288"
"SU","UFA","SVO","1176.483"
"G3","REC","SCL","4627.175"
"UQ","LHW","LYG","1395.379"
"LH","PNA","FRA","1123.234"
"U2","GVA","ALC","1040.105"
"PN","DLC","CGO","844.99"
"AA","CLT","LHR","6409.145"
"SE","DZA","RUN","1410.685"
"U2","BSL","HAM","693.602"
"CZ","HAK","LHW","1960.101"
"8U","CMN","BEN","2602.012"
"IV","PGU","SYZ","240.571"
"AA","LHR","AUS","7892.683"
"AZ","MAD","IBZ","458.245"
"DL","MKE","MCO","1719.002"
"NF","MTV","TOH","122.056"
"FR","STN","CDT","1297.827"
"ZH","XMN","CKG","1273.043"
"5H","MBA","NBO","422.94"
"SQ","SIN","UPG","1869.649"
"KN","PKX","BAV","558.264"
"AZ","AMS","FLR","1058.331"
"TS","YUL","CCC","2592.183"
"AF","CAN","WUH","826.786"
"FR","BTS","BVA","1112.959"
"FL","JAX","BWI","1068.032"
"TK","IST","BAH","2608.393"
"SG","BOM","STV","225.599"
"WN","BOS","MKE","1380.522"
"OK","NCE","PRG","893.471"
"SKP","BDD","KUG","9.663"
"CZ","KWL","PEK","1761.19"
"CG","UNG","DAU","391.738"
"ZH","XIY","HUZ","1388.874"
"G4","AZA","DSM","1827.985"
"ZH","JJN","SHE","1926.518"
"CZ","KMG","XIY","1180.754"
"CI","TPE","KUL","3246.088"
"DL","MIA","JFK","1757.122"
"DG","MNL","BCD","468.039"
"BB","SJU","VIJ","166.065"
"AF","JFK","NCE","6406.841"
"DE","LEJ","LPA","3482.085"
"CA","SZX","NTG","1264.253"
"SV","DAC","JED","5231.028"
"TK","BLL","IST","2146.359"
"SV","DAC","RUH","4407.515"
"AA","PDX","PHX","1625.086"
"FR","TSF","BLL","1142.162"
"ZI","ORY","BSK","1573.388"
"DL","CID","MSP","354.931"
"JJ","GRU","JFK","7663.979"
"MU","HRB","PEK","999.134"
"HO","RLK","CGO","891.166"
"AC","DEN","YUL","2587.497"
"2Z","GRU","UBA","436.377"
"AI","LHR","BLR","8046.59"
"UA","JFK","CAI","9016.466"
"US","DFW","COU","788.422"
"MU","SHA","WEH","671.003"
"SC","YCU","LHW","685.937"
"KY","LJG","KMG","320.66"
"ZB","PFO","LGW","3185.786"
"AD","VCP","SDU","406.748"
"MH","USM","KUL","777.98"
"KN","PKX","UYN","603.433"
"AS","SEA","CMH","3236.422"
"SG","AMD","IXB","1631.795"
"JL","HND","KKJ","821.354"
"G9","ROV","SHJ","2820.065"
"AD","CFB","VCP","518.137"
"SM","KWI","ATZ","1678.752"
"US","CMH","MIA","1597.851"
"G3","BVB","BSB","2510.136"
"US","AVL","CLT","147.125"
"CG","RAB","LNV","146.825"
"EW","NCE","HAM","1127.16"
